latitude,longitude,elevation,timezone,country,state,county,gid,config
38.69,-106.38,3440,-7,United States,Colorado,Chaffee,450191,default
38.65,-106.38,3505,-7,United States,Colorado,Chaffee,450192,default
38.61,-106.38,3614,-7,United States,Colorado,Gunnison,450193,default
38.57,-106.38,3452,-7,United States,Colorado,Gunnison,450194,default
38.53,-106.38,3241,-7,United States,Colorado,Gunnison,450195,default
38.49,-106.38,3136,-7,United States,Colorado,Gunnison,450196,default
38.45,-106.38,2845,-7,United States,Colorado,Gunnison,450197,default
38.41,-106.38,2790,-7,United States,Colorado,Saguache,450198,default
38.37,-106.38,2819,-7,United States,Colorado,Saguache,450199,default
38.33,-106.38,3171,-7,United States,Colorado,Saguache,450200,default
38.29,-106.38,3452,-7,United States,Colorado,Saguache,450201,default
38.25,-106.38,3200,-7,United States,Colorado,Saguache,450202,default
38.21,-106.38,2864,-7,United States,Colorado,Saguache,450203,default
38.17,-106.38,2752,-7,United States,Colorado,Saguache,450204,default
38.13,-106.38,2630,-7,United States,Colorado,Saguache,450205,default
38.09,-106.38,2820,-7,United States,Colorado,Saguache,450206,default
38.05,-106.38,2964,-7,United States,Colorado,Saguache,450207,default
38.01,-106.38,3115,-7,United States,Colorado,Saguache,450208,default
37.97,-106.38,2958,-7,United States,Colorado,Saguache,450209,default
37.93,-106.38,2870,-7,United States,Colorado,Saguache,450210,default
37.89,-106.38,2764,-7,United States,Colorado,Saguache,450211,default
37.85,-106.38,2806,-7,United States,Colorado,Saguache,450212,default
37.81,-106.38,2663,-7,United States,Colorado,Saguache,450213,default
37.77,-106.38,2555,-7,United States,Colorado,Saguache,450214,default
37.73,-106.38,2498,-7,United States,Colorado,Rio Grande,450215,default
37.69,-106.38,2429,-7,United States,Colorado,Rio Grande,450216,default
37.65,-106.38,2522,-7,United States,Colorado,Rio Grande,450217,default
37.61,-106.38,2600,-7,United States,Colorado,Rio Grande,450218,default
37.57,-106.38,2780,-7,United States,Colorado,Rio Grande,450219,default
37.53,-106.38,2999,-7,United States,Colorado,Rio Grande,450220,default
37.49,-106.38,3393,-7,United States,Colorado,Rio Grande,450221,default
37.45,-106.38,3253,-7,United States,Colorado,Rio Grande,450222,default
37.41,-106.38,3035,-7,United States,Colorado,Rio Grande,450223,default
37.37,-106.38,2995,-7,United States,Colorado,Conejos,450224,default
37.33,-106.38,3114,-7,United States,Colorado,Conejos,450225,default
37.29,-106.38,3064,-7,United States,Colorado,Conejos,450226,default
37.25,-106.38,3025,-7,United States,Colorado,Conejos,450227,default
37.21,-106.38,2973,-7,United States,Colorado,Conejos,450228,default
37.17,-106.38,3116,-7,United States,Colorado,Conejos,450229,default
37.13,-106.38,2799,-7,United States,Colorado,Conejos,450230,default
37.09,-106.38,3181,-7,United States,Colorado,Conejos,450231,default
37.05,-106.38,3206,-7,United States,Colorado,Conejos,450232,default
37.01,-106.38,3077,-7,United States,Colorado,Conejos,450233,default
40.97,-106.34,2437,-7,United States,Colorado,Jackson,451085,default
40.93,-106.34,2471,-7,United States,Colorado,Jackson,451086,default
40.89,-106.34,2465,-7,United States,Colorado,Jackson,451087,default
40.85,-106.34,2414,-7,United States,Colorado,Jackson,451088,default
40.81,-106.34,2428,-7,United States,Colorado,Jackson,451089,default
40.77,-106.34,2441,-7,United States,Colorado,Jackson,451090,default
40.73,-106.34,2462,-7,United States,Colorado,Jackson,451091,default
40.69,-106.34,2485,-7,United States,Colorado,Jackson,451092,default
40.65,-106.34,2521,-7,United States,Colorado,Jackson,451093,default
40.61,-106.34,2485,-7,United States,Colorado,Jackson,451094,default
40.57,-106.34,2492,-7,United States,Colorado,Jackson,451095,default
40.53,-106.34,2510,-7,United States,Colorado,Jackson,451096,default
40.49,-106.34,2541,-7,United States,Colorado,Jackson,451097,default
40.45,-106.34,2713,-7,United States,Colorado,Jackson,451098,default
40.41,-106.34,2895,-7,United States,Colorado,Jackson,451099,default
40.37,-106.34,3188,-7,United States,Colorado,Jackson,451100,default
40.33,-106.34,3120,-7,United States,Colorado,Grand,451101,default
40.29,-106.34,2868,-7,United States,Colorado,Grand,451102,default
40.25,-106.34,2726,-7,United States,Colorado,Grand,451103,default
40.21,-106.34,2533,-7,United States,Colorado,Grand,451104,default
40.17,-106.34,2493,-7,United States,Colorado,Grand,451105,default
40.13,-106.34,2436,-7,United States,Colorado,Grand,451106,default
40.09,-106.34,2402,-7,United States,Colorado,Grand,451107,default
40.05,-106.34,2377,-7,United States,Colorado,Grand,451108,default
40.01,-106.34,2391,-7,United States,Colorado,Grand,451109,default
39.97,-106.34,2358,-7,United States,Colorado,Grand,451110,default
39.93,-106.34,2362,-7,United States,Colorado,Grand,451111,default
39.89,-106.34,2509,-7,United States,Colorado,Summit,451112,default
39.85,-106.34,2715,-7,United States,Colorado,Summit,451113,default
39.81,-106.34,3052,-7,United States,Colorado,Summit,451114,default
39.77,-106.34,3470,-7,United States,Colorado,Summit,451115,default
39.73,-106.34,3385,-7,United States,Colorado,Eagle,451116,default
39.69,-106.34,3315,-7,United States,Colorado,Eagle,451117,default
39.65,-106.34,2859,-7,United States,Colorado,Eagle,451118,default
39.61,-106.34,3180,-7,United States,Colorado,Eagle,451119,default
39.57,-106.34,3138,-7,United States,Colorado,Eagle,451120,default
39.53,-106.34,3134,-7,United States,Colorado,Eagle,451121,default
39.49,-106.34,3017,-7,United States,Colorado,Eagle,451122,default
39.45,-106.34,2928,-7,United States,Colorado,Eagle,451123,default
39.41,-106.34,3265,-7,United States,Colorado,Eagle,451124,default
39.37,-106.34,3198,-7,United States,Colorado,Eagle,451125,default
39.33,-106.34,3098,-7,United States,Colorado,Lake,451126,default
39.29,-106.34,3014,-7,United States,Colorado,Lake,451127,default
39.25,-106.34,2993,-7,United States,Colorado,Lake,451128,default
39.21,-106.34,2935,-7,United States,Colorado,Lake,451129,default
39.17,-106.34,2902,-7,United States,Colorado,Lake,451130,default
39.13,-106.34,2924,-7,United States,Colorado,Lake,451131,default
39.09,-106.34,2928,-7,United States,Colorado,Lake,451132,default
39.05,-106.34,3543,-7,United States,Colorado,Chaffee,451133,default
39.01,-106.34,3233,-7,United States,Colorado,Chaffee,451134,default
38.97,-106.34,3911,-7,United States,Colorado,Chaffee,451135,default
38.93,-106.34,3686,-7,United States,Colorado,Chaffee,451136,default
38.89,-106.34,3681,-7,United States,Colorado,Gunnison,451137,default
38.85,-106.34,3641,-7,United States,Colorado,Chaffee,451138,default
38.81,-106.34,3416,-7,United States,Colorado,Chaffee,451139,default
38.77,-106.34,3507,-7,United States,Colorado,Chaffee,451140,default
38.73,-106.34,3472,-7,United States,Colorado,Chaffee,451141,default
38.69,-106.34,3369,-7,United States,Colorado,Chaffee,451142,default
38.65,-106.34,3620,-7,United States,Colorado,Chaffee,451143,default
38.61,-106.34,3710,-7,United States,Colorado,Chaffee,451144,default
38.57,-106.34,3633,-7,United States,Colorado,Chaffee,451145,default
38.53,-106.34,3558,-7,United States,Colorado,Chaffee,451146,default
38.49,-106.34,3388,-7,United States,Colorado,Gunnison,451147,default
38.45,-106.34,3181,-7,United States,Colorado,Gunnison,451148,default
38.41,-106.34,2998,-7,United States,Colorado,Saguache,451149,default
38.37,-106.34,2847,-7,United States,Colorado,Saguache,451150,default
38.33,-106.34,3260,-7,United States,Colorado,Saguache,451151,default
38.29,-106.34,3353,-7,United States,Colorado,Saguache,451152,default
38.25,-106.34,3093,-7,United States,Colorado,Saguache,451153,default
38.21,-106.34,2813,-7,United States,Colorado,Saguache,451154,default
38.17,-106.34,2617,-7,United States,Colorado,Saguache,451155,default
38.13,-106.34,2579,-7,United States,Colorado,Saguache,451156,default
38.09,-106.34,2732,-7,United States,Colorado,Saguache,451157,default
38.05,-106.34,3038,-7,United States,Colorado,Saguache,451158,default
38.01,-106.34,3153,-7,United States,Colorado,Saguache,451159,default
37.97,-106.34,3138,-7,United States,Colorado,Saguache,451160,default
37.93,-106.34,3029,-7,United States,Colorado,Saguache,451161,default
37.89,-106.34,2969,-7,United States,Colorado,Saguache,451162,default
37.85,-106.34,2707,-7,United States,Colorado,Saguache,451163,default
37.81,-106.34,2570,-7,United States,Colorado,Saguache,451164,default
37.77,-106.34,2513,-7,United States,Colorado,Saguache,451165,default
37.73,-106.34,2455,-7,United States,Colorado,Rio Grande,451166,default
37.69,-106.34,2407,-7,United States,Colorado,Rio Grande,451167,default
37.65,-106.34,2467,-7,United States,Colorado,Rio Grande,451168,default
37.61,-106.34,2593,-7,United States,Colorado,Rio Grande,451169,default
37.57,-106.34,2695,-7,United States,Colorado,Rio Grande,451170,default
37.53,-106.34,2806,-7,United States,Colorado,Rio Grande,451171,default
37.49,-106.34,3061,-7,United States,Colorado,Rio Grande,451172,default
37.45,-106.34,3042,-7,United States,Colorado,Rio Grande,451173,default
37.41,-106.34,2993,-7,United States,Colorado,Rio Grande,451174,default
37.37,-106.34,2964,-7,United States,Colorado,Conejos,451175,default
37.33,-106.34,3092,-7,United States,Colorado,Conejos,451176,default
37.29,-106.34,3019,-7,United States,Colorado,Conejos,451177,default
37.25,-106.34,2987,-7,United States,Colorado,Conejos,451178,default
37.21,-106.34,2948,-7,United States,Colorado,Conejos,451179,default
37.17,-106.34,3046,-7,United States,Colorado,Conejos,451180,default
37.13,-106.34,2906,-7,United States,Colorado,Conejos,451181,default
37.09,-106.34,3151,-7,United States,Colorado,Conejos,451182,default
37.05,-106.34,3156,-7,United States,Colorado,Conejos,451183,default
37.01,-106.34,3030,-7,United States,Colorado,Conejos,451184,default
40.97,-106.3,2573,-7,United States,Colorado,Jackson,452037,default
40.93,-106.3,2507,-7,United States,Colorado,Jackson,452038,default
40.89,-106.3,2408,-7,United States,Colorado,Jackson,452039,default
40.85,-106.3,2417,-7,United States,Colorado,Jackson,452040,default
40.81,-106.3,2434,-7,United States,Colorado,Jackson,452041,default
40.77,-106.3,2452,-7,United States,Colorado,Jackson,452042,default
40.73,-106.3,2458,-7,United States,Colorado,Jackson,452043,default
40.69,-106.3,2477,-7,United States,Colorado,Jackson,452044,default
40.65,-106.3,2511,-7,United States,Colorado,Jackson,452045,default
40.61,-106.3,2519,-7,United States,Colorado,Jackson,452046,default
40.57,-106.3,2517,-7,United States,Colorado,Jackson,452047,default
40.53,-106.3,2544,-7,United States,Colorado,Jackson,452048,default
40.49,-106.3,2597,-7,United States,Colorado,Jackson,452049,default
40.45,-106.3,2712,-7,United States,Colorado,Jackson,452050,default
40.41,-106.3,3062,-7,United States,Colorado,Jackson,452051,default
40.37,-106.3,3303,-7,United States,Colorado,Jackson,452052,default
40.33,-106.3,3275,-7,United States,Colorado,Grand,452053,default
40.29,-106.3,2892,-7,United States,Colorado,Grand,452054,default
40.25,-106.3,2739,-7,United States,Colorado,Grand,452055,default
40.21,-106.3,2550,-7,United States,Colorado,Grand,452056,default
40.17,-106.3,2421,-7,United States,Colorado,Grand,452057,default
40.13,-106.3,2364,-7,United States,Colorado,Grand,452058,default
40.09,-106.3,2341,-7,United States,Colorado,Grand,452059,default
40.05,-106.3,2304,-7,United States,Colorado,Grand,452060,default
40.01,-106.3,2448,-7,United States,Colorado,Grand,452061,default
39.97,-106.3,2558,-7,United States,Colorado,Grand,452062,default
39.93,-106.3,2518,-7,United States,Colorado,Grand,452063,default
39.89,-106.3,2486,-7,United States,Colorado,Summit,452064,default
39.85,-106.3,2639,-7,United States,Colorado,Summit,452065,default
39.81,-106.3,2920,-7,United States,Colorado,Summit,452066,default
39.77,-106.3,3497,-7,United States,Colorado,Summit,452067,default
39.73,-106.3,3587,-7,United States,Colorado,Summit,452068,default
39.69,-106.3,3342,-7,United States,Colorado,Eagle,452069,default
39.65,-106.3,2875,-7,United States,Colorado,Eagle,452070,default
39.61,-106.3,3297,-7,United States,Colorado,Eagle,452071,default
39.57,-106.3,3336,-7,United States,Colorado,Eagle,452072,default
39.53,-106.3,3172,-7,United States,Colorado,Eagle,452073,default
39.49,-106.3,3270,-7,United States,Colorado,Eagle,452074,default
39.45,-106.3,3114,-7,United States,Colorado,Eagle,452075,default
39.41,-106.3,3172,-7,United States,Colorado,Eagle,452076,default
39.37,-106.3,3207,-7,United States,Colorado,Eagle,452077,default
39.33,-106.3,3219,-7,United States,Colorado,Lake,452078,default
39.29,-106.3,3147,-7,United States,Colorado,Lake,452079,default
39.25,-106.3,3051,-7,United States,Colorado,Lake,452080,default
39.21,-106.3,3036,-7,United States,Colorado,Lake,452081,default
39.17,-106.3,2944,-7,United States,Colorado,Lake,452082,default
39.13,-106.3,2852,-7,United States,Colorado,Lake,452083,default
39.09,-106.3,2855,-7,United States,Colorado,Lake,452084,default
39.05,-106.3,3007,-7,United States,Colorado,Chaffee,452085,default
39.01,-106.3,3063,-7,United States,Colorado,Chaffee,452086,default
38.97,-106.3,3607,-7,United States,Colorado,Chaffee,452087,default
38.93,-106.3,3825,-7,United States,Colorado,Chaffee,452088,default
38.89,-106.3,3768,-7,United States,Colorado,Chaffee,452089,default
38.85,-106.3,3644,-7,United States,Colorado,Chaffee,452090,default
38.81,-106.3,3527,-7,United States,Colorado,Chaffee,452091,default
38.77,-106.3,3449,-7,United States,Colorado,Chaffee,452092,default
38.73,-106.3,3357,-7,United States,Colorado,Chaffee,452093,default
38.69,-106.3,3736,-7,United States,Colorado,Chaffee,452094,default
38.65,-106.3,3793,-7,United States,Colorado,Chaffee,452095,default
38.61,-106.3,3602,-7,United States,Colorado,Chaffee,452096,default
38.57,-106.3,3655,-7,United States,Colorado,Chaffee,452097,default
38.53,-106.3,3270,-7,United States,Colorado,Chaffee,452098,default
38.49,-106.3,3351,-7,United States,Colorado,Chaffee,452099,default
38.45,-106.3,3301,-7,United States,Colorado,Gunnison,452100,default
38.41,-106.3,3139,-7,United States,Colorado,Saguache,452101,default
38.37,-106.3,2955,-7,United States,Colorado,Saguache,452102,default
38.33,-106.3,3088,-7,United States,Colorado,Saguache,452103,default
38.29,-106.3,2953,-7,United States,Colorado,Saguache,452104,default
38.25,-106.3,2872,-7,United States,Colorado,Saguache,452105,default
38.21,-106.3,2693,-7,United States,Colorado,Saguache,452106,default
38.17,-106.3,2550,-7,United States,Colorado,Saguache,452107,default
38.13,-106.3,2669,-7,United States,Colorado,Saguache,452108,default
38.09,-106.3,2809,-7,United States,Colorado,Saguache,452109,default
38.05,-106.3,2970,-7,United States,Colorado,Saguache,452110,default
38.01,-106.3,3176,-7,United States,Colorado,Saguache,452111,default
37.97,-106.3,2954,-7,United States,Colorado,Saguache,452112,default
37.93,-106.3,2734,-7,United States,Colorado,Saguache,452113,default
37.89,-106.3,2682,-7,United States,Colorado,Saguache,452114,default
37.85,-106.3,2607,-7,United States,Colorado,Saguache,452115,default
37.81,-106.3,2476,-7,United States,Colorado,Saguache,452116,default
37.77,-106.3,2446,-7,United States,Colorado,Saguache,452117,default
37.73,-106.3,2402,-7,United States,Colorado,Rio Grande,452118,default
37.69,-106.3,2394,-7,United States,Colorado,Rio Grande,452119,default
37.65,-106.3,2431,-7,United States,Colorado,Rio Grande,452120,default
37.61,-106.3,2544,-7,United States,Colorado,Rio Grande,452121,default
37.57,-106.3,2572,-7,United States,Colorado,Rio Grande,452122,default
37.53,-106.3,2626,-7,United States,Colorado,Rio Grande,452123,default
37.49,-106.3,2885,-7,United States,Colorado,Rio Grande,452124,default
37.45,-106.3,3074,-7,United States,Colorado,Rio Grande,452125,default
37.41,-106.3,2825,-7,United States,Colorado,Rio Grande,452126,default
37.37,-106.3,2769,-7,United States,Colorado,Conejos,452127,default
37.33,-106.3,2919,-7,United States,Colorado,Conejos,452128,default
37.29,-106.3,2900,-7,United States,Colorado,Conejos,452129,default
37.25,-106.3,2924,-7,United States,Colorado,Conejos,452130,default
37.21,-106.3,2931,-7,United States,Colorado,Conejos,452131,default
37.17,-106.3,2954,-7,United States,Colorado,Conejos,452132,default
37.13,-106.3,2931,-7,United States,Colorado,Conejos,452133,default
37.09,-106.3,2806,-7,United States,Colorado,Conejos,452134,default
37.05,-106.3,3069,-7,United States,Colorado,Conejos,452135,default
37.01,-106.3,3088,-7,United States,Colorado,Conejos,452136,default
40.97,-106.26,2695,-7,United States,Colorado,Jackson,452988,default
40.93,-106.26,2576,-7,United States,Colorado,Jackson,452989,default
40.89,-106.26,2485,-7,United States,Colorado,Jackson,452990,default
40.85,-106.26,2435,-7,United States,Colorado,Jackson,452991,default
40.81,-106.26,2442,-7,United States,Colorado,Jackson,452992,default
40.77,-106.26,2463,-7,United States,Colorado,Jackson,452993,default
40.73,-106.26,2468,-7,United States,Colorado,Jackson,452994,default
40.69,-106.26,2503,-7,United States,Colorado,Jackson,452995,default
40.65,-106.26,2500,-7,United States,Colorado,Jackson,452996,default
40.61,-106.26,2537,-7,United States,Colorado,Jackson,452997,default
40.57,-106.26,2535,-7,United States,Colorado,Jackson,452998,default
40.53,-106.26,2564,-7,United States,Colorado,Jackson,452999,default
40.49,-106.26,2626,-7,United States,Colorado,Jackson,453000,default
40.45,-106.26,2731,-7,United States,Colorado,Jackson,453001,default
40.41,-106.26,2837,-7,United States,Colorado,Jackson,453002,default
40.37,-106.26,3285,-7,United States,Colorado,Jackson,453003,default
40.33,-106.26,3005,-7,United States,Colorado,Grand,453004,default
40.29,-106.26,2940,-7,United States,Colorado,Grand,453005,default
40.25,-106.26,2960,-7,United States,Colorado,Grand,453006,default
40.21,-106.26,2826,-7,United States,Colorado,Grand,453007,default
40.17,-106.26,2557,-7,United States,Colorado,Grand,453008,default
40.13,-106.26,2396,-7,United States,Colorado,Grand,453009,default
40.09,-106.26,2341,-7,United States,Colorado,Grand,453010,default
40.05,-106.26,2342,-7,United States,Colorado,Grand,453011,default
40.01,-106.26,2460,-7,United States,Colorado,Grand,453012,default
39.97,-106.26,2774,-7,United States,Colorado,Grand,453013,default
39.93,-106.26,3044,-7,United States,Colorado,Grand,453014,default
39.89,-106.26,2580,-7,United States,Colorado,Summit,453015,default
39.85,-106.26,2483,-7,United States,Colorado,Summit,453016,default
39.81,-106.26,2760,-7,United States,Colorado,Summit,453017,default
39.77,-106.26,3014,-7,United States,Colorado,Summit,453018,default
39.73,-106.26,3649,-7,United States,Colorado,Summit,453019,default
39.69,-106.26,3485,-7,United States,Colorado,Summit,453020,default
39.65,-106.26,3048,-7,United States,Colorado,Eagle,453021,default
39.61,-106.26,2949,-7,United States,Colorado,Eagle,453022,default
39.57,-106.26,3262,-7,United States,Colorado,Eagle,453023,default
39.53,-106.26,3346,-7,United States,Colorado,Eagle,453024,default
39.49,-106.26,3366,-7,United States,Colorado,Eagle,453025,default
39.45,-106.26,3303,-7,United States,Colorado,Eagle,453026,default
39.41,-106.26,3447,-7,United States,Colorado,Eagle,453027,default
39.37,-106.26,3512,-7,United States,Colorado,Eagle,453028,default
39.33,-106.26,3509,-7,United States,Colorado,Lake,453029,default
39.29,-106.26,3238,-7,United States,Colorado,Lake,453030,default
39.25,-106.26,3196,-7,United States,Colorado,Lake,453031,default
39.21,-106.26,3187,-7,United States,Colorado,Lake,453032,default
39.17,-106.26,3089,-7,United States,Colorado,Lake,453033,default
39.13,-106.26,3038,-7,United States,Colorado,Lake,453034,default
39.09,-106.26,2865,-7,United States,Colorado,Lake,453035,default
39.05,-106.26,2829,-7,United States,Colorado,Chaffee,453036,default
39.01,-106.26,2977,-7,United States,Colorado,Chaffee,453037,default
38.97,-106.26,3357,-7,United States,Colorado,Chaffee,453038,default
38.93,-106.26,3689,-7,United States,Colorado,Chaffee,453039,default
38.89,-106.26,3761,-7,United States,Colorado,Chaffee,453040,default
38.85,-106.26,3395,-7,United States,Colorado,Chaffee,453041,default
38.81,-106.26,3261,-7,United States,Colorado,Chaffee,453042,default
38.77,-106.26,3686,-7,United States,Colorado,Chaffee,453043,default
38.73,-106.26,3216,-7,United States,Colorado,Chaffee,453044,default
38.69,-106.26,3524,-7,United States,Colorado,Chaffee,453045,default
38.65,-106.26,3794,-7,United States,Colorado,Chaffee,453046,default
38.61,-106.26,3658,-7,United States,Colorado,Chaffee,453047,default
38.57,-106.26,3491,-7,United States,Colorado,Chaffee,453048,default
38.53,-106.26,3036,-7,United States,Colorado,Chaffee,453049,default
38.49,-106.26,3219,-7,United States,Colorado,Chaffee,453050,default
38.45,-106.26,3406,-7,United States,Colorado,Chaffee,453051,default
38.41,-106.26,3203,-7,United States,Colorado,Saguache,453052,default
38.37,-106.26,3237,-7,United States,Colorado,Saguache,453053,default
38.33,-106.26,3180,-7,United States,Colorado,Saguache,453054,default
38.29,-106.26,3052,-7,United States,Colorado,Saguache,453055,default
38.25,-106.26,2892,-7,United States,Colorado,Saguache,453056,default
38.21,-106.26,2753,-7,United States,Colorado,Saguache,453057,default
38.17,-106.26,2652,-7,United States,Colorado,Saguache,453058,default
38.13,-106.26,2555,-7,United States,Colorado,Saguache,453059,default
38.09,-106.26,2865,-7,United States,Colorado,Saguache,453060,default
38.05,-106.26,2760,-7,United States,Colorado,Saguache,453061,default
38.01,-106.26,2865,-7,United States,Colorado,Saguache,453062,default
37.97,-106.26,2671,-7,United States,Colorado,Saguache,453063,default
37.93,-106.26,2606,-7,United States,Colorado,Saguache,453064,default
37.89,-106.26,2576,-7,United States,Colorado,Saguache,453065,default
37.85,-106.26,2510,-7,United States,Colorado,Saguache,453066,default
37.81,-106.26,2408,-7,United States,Colorado,Saguache,453067,default
37.77,-106.26,2385,-7,United States,Colorado,Saguache,453068,default
37.73,-106.26,2378,-7,United States,Colorado,Rio Grande,453069,default
37.69,-106.26,2382,-7,United States,Colorado,Rio Grande,453070,default
37.65,-106.26,2393,-7,United States,Colorado,Rio Grande,453071,default
37.61,-106.26,2444,-7,United States,Colorado,Rio Grande,453072,default
37.57,-106.26,2482,-7,United States,Colorado,Rio Grande,453073,default
37.53,-106.26,2519,-7,United States,Colorado,Rio Grande,453074,default
37.49,-106.26,2731,-7,United States,Colorado,Rio Grande,453075,default
37.45,-106.26,3196,-7,United States,Colorado,Rio Grande,453076,default
37.41,-106.26,2763,-7,United States,Colorado,Rio Grande,453077,default
37.37,-106.26,2638,-7,United States,Colorado,Conejos,453078,default
37.33,-106.26,2690,-7,United States,Colorado,Conejos,453079,default
37.29,-106.26,2665,-7,United States,Colorado,Conejos,453080,default
37.25,-106.26,2723,-7,United States,Colorado,Conejos,453081,default
37.21,-106.26,2828,-7,United States,Colorado,Conejos,453082,default
37.17,-106.26,2844,-7,United States,Colorado,Conejos,453083,default
37.13,-106.26,2904,-7,United States,Colorado,Conejos,453084,default
37.09,-106.26,2844,-7,United States,Colorado,Conejos,453085,default
37.05,-106.26,2943,-7,United States,Colorado,Conejos,453086,default
37.01,-106.26,3044,-7,United States,Colorado,Conejos,453087,default
40.97,-106.22,2746,-7,United States,Colorado,Jackson,453937,default
40.93,-106.22,2797,-7,United States,Colorado,Jackson,453938,default
40.89,-106.22,2758,-7,United States,Colorado,Jackson,453939,default
40.85,-106.22,2556,-7,United States,Colorado,Jackson,453940,default
40.81,-106.22,2459,-7,United States,Colorado,Jackson,453941,default
40.77,-106.22,2470,-7,United States,Colorado,Jackson,453942,default
40.73,-106.22,2507,-7,United States,Colorado,Jackson,453943,default
40.69,-106.22,2520,-7,United States,Colorado,Jackson,453944,default
40.65,-106.22,2520,-7,United States,Colorado,Jackson,453945,default
40.61,-106.22,2564,-7,United States,Colorado,Jackson,453946,default
40.57,-106.22,2577,-7,United States,Colorado,Jackson,453947,default
40.53,-106.22,2578,-7,United States,Colorado,Jackson,453948,default
40.49,-106.22,2593,-7,United States,Colorado,Jackson,453949,default
40.45,-106.22,2615,-7,United States,Colorado,Jackson,453950,default
40.41,-106.22,2674,-7,United States,Colorado,Jackson,453951,default
40.37,-106.22,2954,-7,United States,Colorado,Jackson,453952,default
40.33,-106.22,3015,-7,United States,Colorado,Jackson,453953,default
40.29,-106.22,2821,-7,United States,Colorado,Grand,453954,default
40.25,-106.22,2645,-7,United States,Colorado,Grand,453955,default
40.21,-106.22,2672,-7,United States,Colorado,Grand,453956,default
40.17,-106.22,2778,-7,United States,Colorado,Grand,453957,default
40.13,-106.22,2793,-7,United States,Colorado,Grand,453958,default
40.09,-106.22,2532,-7,United States,Colorado,Grand,453959,default
40.05,-106.22,2421,-7,United States,Colorado,Grand,453960,default
40.01,-106.22,2412,-7,United States,Colorado,Grand,453961,default
39.97,-106.22,2505,-7,United States,Colorado,Grand,453962,default
39.93,-106.22,2596,-7,United States,Colorado,Grand,453963,default
39.89,-106.22,3022,-7,United States,Colorado,Grand,453964,default
39.85,-106.22,3069,-7,United States,Colorado,Summit,453965,default
39.81,-106.22,2558,-7,United States,Colorado,Summit,453966,default
39.77,-106.22,2682,-7,United States,Colorado,Summit,453967,default
39.73,-106.22,3210,-7,United States,Colorado,Summit,453968,default
39.69,-106.22,3445,-7,United States,Colorado,Summit,453969,default
39.65,-106.22,3581,-7,United States,Colorado,Eagle,453970,default
39.61,-106.22,3475,-7,United States,Colorado,Eagle,453971,default
39.57,-106.22,3442,-7,United States,Colorado,Eagle,453972,default
39.53,-106.22,3414,-7,United States,Colorado,Summit,453973,default
39.49,-106.22,3251,-7,United States,Colorado,Summit,453974,default
39.45,-106.22,3584,-7,United States,Colorado,Summit,453975,default
39.41,-106.22,3423,-7,United States,Colorado,Eagle,453976,default
39.37,-106.22,3461,-7,United States,Colorado,Lake,453977,default
39.33,-106.22,3448,-7,United States,Colorado,Lake,453978,default
39.29,-106.22,3585,-7,United States,Colorado,Lake,453979,default
39.25,-106.22,3661,-7,United States,Colorado,Lake,453980,default
39.21,-106.22,3642,-7,United States,Colorado,Lake,453981,default
39.17,-106.22,3666,-7,United States,Colorado,Lake,453982,default
39.13,-106.22,3620,-7,United States,Colorado,Lake,453983,default
39.09,-106.22,3416,-7,United States,Colorado,Lake,453984,default
39.05,-106.22,3351,-7,United States,Colorado,Chaffee,453985,default
39.01,-106.22,3094,-7,United States,Colorado,Chaffee,453986,default
38.97,-106.22,2698,-7,United States,Colorado,Chaffee,453987,default
38.93,-106.22,2709,-7,United States,Colorado,Chaffee,453988,default
38.89,-106.22,2664,-7,United States,Colorado,Chaffee,453989,default
38.85,-106.22,2658,-7,United States,Colorado,Chaffee,453990,default
38.81,-106.22,2610,-7,United States,Colorado,Chaffee,453991,default
38.77,-106.22,3131,-7,United States,Colorado,Chaffee,453992,default
38.73,-106.22,2923,-7,United States,Colorado,Chaffee,453993,default
38.69,-106.22,3306,-7,United States,Colorado,Chaffee,453994,default
38.65,-106.22,3408,-7,United States,Colorado,Chaffee,453995,default
38.61,-106.22,3319,-7,United States,Colorado,Chaffee,453996,default
38.57,-106.22,2873,-7,United States,Colorado,Chaffee,453997,default
38.53,-106.22,2737,-7,United States,Colorado,Chaffee,453998,default
38.49,-106.22,2958,-7,United States,Colorado,Chaffee,453999,default
38.45,-106.22,3498,-7,United States,Colorado,Chaffee,454000,default
38.41,-106.22,3275,-7,United States,Colorado,Saguache,454001,default
38.37,-106.22,3256,-7,United States,Colorado,Saguache,454002,default
38.33,-106.22,3568,-7,United States,Colorado,Saguache,454003,default
38.29,-106.22,3435,-7,United States,Colorado,Saguache,454004,default
38.25,-106.22,3242,-7,United States,Colorado,Saguache,454005,default
38.21,-106.22,3029,-7,United States,Colorado,Saguache,454006,default
38.17,-106.22,2868,-7,United States,Colorado,Saguache,454007,default
38.13,-106.22,2427,-7,United States,Colorado,Saguache,454008,default
38.09,-106.22,2388,-7,United States,Colorado,Saguache,454009,default
38.05,-106.22,2519,-7,United States,Colorado,Saguache,454010,default
38.01,-106.22,2495,-7,United States,Colorado,Saguache,454011,default
37.97,-106.22,2424,-7,United States,Colorado,Saguache,454012,default
37.93,-106.22,2373,-7,United States,Colorado,Saguache,454013,default
37.89,-106.22,2350,-7,United States,Colorado,Saguache,454014,default
37.85,-106.22,2348,-7,United States,Colorado,Saguache,454015,default
